FILE, GENERATION, SELECTION, POPULATION, SOLUTION, DURATION (MS)
WEING3-1.DAT, 500, group, 40, 120267.0, 2534
WEING3-1.DAT, 500, group, 40, , 387
WEING3-1.DAT, 500, group, 40, 120317.0, 5497
WEING3-1.DAT, 500, group, 40, 116507.0, 5506
WEING3-1.DAT, 500, group, 40, 121087.0, 5773
WEING3-1.DAT, 500, group, 40, 120757.0, 5539
WEING3-1.DAT, 500, group, 40, 120608.0, 5798
WEING3-1.DAT, 500, group, 40, 120168.0, 5670
WEING3-1.DAT, 500, group, 40, 120608.0, 5049
WEING3-1.DAT, 500, group, 60, 120087.0, 7478
WEING3-1.DAT, 500, group, 60, 119567.0, 7349
WEING3-1.DAT, 500, group, 60, 116972.0, 8375
WEING3-1.DAT, 500, group, 60, 120757.0, 7265
WEING3-1.DAT, 500, group, 60, 119707.0, 7297
WEING3-1.DAT, 500, group, 60, 120608.0, 7956
WEING3-1.DAT, 500, group, 60, 120337.0, 8589
WEING3-1.DAT, 500, group, 60, 120647.0, 8768
WEING3-1.DAT, 500, group, 60, 120118.0, 6843
WEING3-1.DAT, 500, group, 60, 119337.0, 6533
WEING3-1.DAT, 500, group, 60, 120647.0, 6876
WEING3-1.DAT, 500, group, 60, 120608.0, 8288
WEING3-1.DAT, 500, group, 60, 120007.0, 8283
WEING3-1.DAT, 500, group, 60, 119337.0, 8218
WEING3-1.DAT, 500, group, 60, 120608.0, 7971
WEING3-1.DAT, 500, group, 60, 121087.0, 8230
WEING3-1.DAT, 500, group, 60, 120337.0, 8177
WEING3-1.DAT, 500, group, 60, 121087.0, 7913
WEING3-1.DAT, 500, group, 60, 121087.0, 8066
WEING3-1.DAT, 500, group, 60, 120608.0, 8312
WEING3-1.DAT, 500, roulette, 20, 117302.0, 2956
WEING3-1.DAT, 500, roulette, 20, 121087.0, 2889
WEING3-1.DAT, 500, roulette, 20, 120597.0, 2950
WEING3-1.DAT, 500, roulette, 20, 121087.0, 2945
WEING3-1.DAT, 500, roulette, 20, 120007.0, 2931
WEING3-1.DAT, 500, roulette, 20, 115831.0, 2990
WEING3-1.DAT, 500, roulette, 20, 120527.0, 3094
WEING3-1.DAT, 500, roulette, 20, 120337.0, 2970
WEING3-1.DAT, 500, roulette, 20, 121087.0, 2995
WEING3-1.DAT, 500, roulette, 20, 120757.0, 2938
WEING3-1.DAT, 500, roulette, 20, 120647.0, 2995
WEING3-1.DAT, 500, roulette, 20, 121087.0, 2926
WEING3-1.DAT, 500, roulette, 20, 120527.0, 2991
WEING3-1.DAT, 500, roulette, 20, 119348.0, 2067
WEING3-1.DAT, 500, roulette, 20, 120647.0, 1863
WEING3-1.DAT, 500, roulette, 20, 121087.0, 2116
WEING3-1.DAT, 500, roulette, 20, 120337.0, 1869
WEING3-1.DAT, 500, roulette, 20, 121087.0, 1801
WEING3-1.DAT, 500, roulette, 20, 121087.0, 1913
WEING3-1.DAT, 500, roulette, 20, 120608.0, 2131
WEING3-1.DAT, 500, roulette, 40, 120757.0, 5423
WEING3-1.DAT, 500, roulette, 40, 120278.0, 5391
WEING3-1.DAT, 500, roulette, 40, 116972.0, 5413
WEING3-1.DAT, 500, roulette, 40, 120647.0, 5521
WEING3-1.DAT, 500, roulette, 40, 120317.0, 5551
WEING3-1.DAT, 500, roulette, 40, 120087.0, 5635
WEING3-1.DAT, 500, roulette, 40, 120317.0, 5403
WEING3-1.DAT, 500, roulette, 40, 120597.0, 5468
WEING3-1.DAT, 500, roulette, 40, 118807.0, 5367
WEING3-1.DAT, 500, roulette, 40, 120608.0, 5416
WEING3-1.DAT, 500, roulette, 40, 120647.0, 5505
WEING3-1.DAT, 500, roulette, 40, 121087.0, 5500
WEING3-1.DAT, 500, roulette, 40, 120168.0, 5468
WEING3-1.DAT, 500, roulette, 40, 121087.0, 5428
WEING3-1.DAT, 500, roulette, 40, 121087.0, 5499
WEING3-1.DAT, 500, roulette, 40, 121087.0, 5460
WEING3-1.DAT, 500, roulette, 40, 121087.0, 5544
WEING3-1.DAT, 500, roulette, 40, 120197.0, 5340
WEING3-1.DAT, 500, roulette, 40, 120597.0, 5177
WEING3-1.DAT, 500, roulette, 40, 119597.0, 3865
WEING3-1.DAT, 500, roulette, 60, 120267.0, 6862
WEING3-1.DAT, 500, roulette, 60, 119858.0, 8119
WEING3-1.DAT, 500, roulette, 60, 120608.0, 8174
WEING3-1.DAT, 500, roulette, 60, 119447.0, 9346
WEING3-1.DAT, 500, roulette, 60, 120757.0, 7367
WEING3-1.DAT, 500, roulette, 60, 120757.0, 10254
WEING3-1.DAT, 500, roulette, 60, 120757.0, 9592
WEING3-1.DAT, 500, roulette, 60, 119567.0, 12147
WEING3-1.DAT, 500, roulette, 60, 120757.0, 13576
WEING3-1.DAT, 500, roulette, 60, 121087.0, 9926
WEING3-1.DAT, 500, roulette, 60, 120757.0, 10147
WEING3-1.DAT, 500, roulette, 60, 121087.0, 10226
WEING3-1.DAT, 500, roulette, 60, 120278.0, 7001
WEING3-1.DAT, 500, roulette, 60, 120118.0, 5987
WEING3-1.DAT, 500, roulette, 60, 120647.0, 8253
WEING3-1.DAT, 500, roulette, 60, 120647.0, 6851
WEING3-1.DAT, 500, roulette, 60, 120197.0, 5075
WEING3-1.DAT, 500, roulette, 60, 119757.0, 7585
WEING3-1.DAT, 500, roulette, 60, 117393.0, 8557
WEING3-1.DAT, 500, roulette, 60, 118317.0, 8756
WEING3-1.DAT, 750, group, 20, 121087.0, 4473
WEING3-1.DAT, 750, group, 20, 121087.0, 4511
WEING3-1.DAT, 750, group, 20, 115831.0, 4538
WEING3-1.DAT, 750, group, 20, 121087.0, 4515
WEING3-1.DAT, 750, group, 20, 120757.0, 4499
WEING3-1.DAT, 750, group, 20, 121087.0, 4546
WEING3-1.DAT, 750, group, 20, 120278.0, 4641
WEING3-1.DAT, 750, group, 20, 121087.0, 4388
WEING3-1.DAT, 750, group, 20, 121087.0, 4480
WEING3-1.DAT, 750, group, 20, 121087.0, 4530
WEING3-1.DAT, 750, group, 20, 120597.0, 4394
WEING3-1.DAT, 750, group, 20, 120757.0, 4534
WEING3-1.DAT, 750, group, 20, 121087.0, 4576
WEING3-1.DAT, 750, group, 20, 121087.0, 4531
WEING3-1.DAT, 750, group, 20, 121087.0, 4414
WEING3-1.DAT, 750, group, 20, 120757.0, 4280
WEING3-1.DAT, 750, group, 20, 121087.0, 4536
WEING3-1.DAT, 750, group, 20, 121087.0, 4502
WEING3-1.DAT, 750, group, 20, 121087.0, 4529
WEING3-1.DAT, 750, group, 20, 121087.0, 4491
WEING3-1.DAT, 750, group, 40, 121087.0, 8556
WEING3-1.DAT, 750, group, 40, 120757.0, 8590
WEING3-1.DAT, 750, group, 40, 120757.0, 9022
WEING3-1.DAT, 750, group, 40, 120118.0, 8706
WEING3-1.DAT, 750, group, 40, 120527.0, 8225
WEING3-1.DAT, 750, group, 40, 120007.0, 8451
WEING3-1.DAT, 750, group, 40, 120168.0, 8558
WEING3-1.DAT, 750, group, 40, 120608.0, 8563
WEING3-1.DAT, 750, group, 40, 121087.0, 8349
WEING3-1.DAT, 750, group, 40, 121087.0, 8626
WEING3-1.DAT, 750, group, 40, 121087.0, 8409
WEING3-1.DAT, 750, group, 40, 120267.0, 8104
WEING3-1.DAT, 750, group, 40, 120527.0, 7773
WEING3-1.DAT, 750, group, 40, 121087.0, 8119
WEING3-1.DAT, 750, group, 40, 120527.0, 7993
WEING3-1.DAT, 750, group, 40, 120647.0, 8016
WEING3-1.DAT, 750, group, 40, 121087.0, 7756
WEING3-1.DAT, 750, group, 40, 121087.0, 6768
WEING3-1.DAT, 750, group, 40, 121087.0, 5290
WEING3-1.DAT, 750, group, 40, , 1498
WEING3-1.DAT, 750, group, 60, 120597.0, 9364
WEING3-1.DAT, 750, group, 60, 121087.0, 10753
WEING3-1.DAT, 750, group, 60, 120757.0, 10113
WEING3-1.DAT, 750, group, 60, 120527.0, 6732
WEING3-1.DAT, 750, group, 60, 121087.0, 6460
WEING3-1.DAT, 750, group, 60, 121087.0, 5930
WEING3-1.DAT, 750, group, 60, 121087.0, 6423
WEING3-1.DAT, 750, group, 60, 121087.0, 6170
WEING3-1.DAT, 750, group, 60, 121087.0, 7091
WEING3-1.DAT, 750, group, 60, 121087.0, 6169
WEING3-1.DAT, 750, group, 60, 120317.0, 8039
WEING3-1.DAT, 750, group, 60, 121087.0, 5065
WEING3-1.DAT, 750, group, 60, 120757.0, 5467
WEING3-1.DAT, 750, group, 60, 120267.0, 8120
WEING3-1.DAT, 750, group, 60, 120608.0, 6792
WEING3-1.DAT, 750, group, 60, 121087.0, 11286
WEING3-1.DAT, 750, group, 60, 120757.0, 7061
WEING3-1.DAT, 750, group, 60, 119827.0, 6922
WEING3-1.DAT, 750, group, 60, 120597.0, 7250
WEING3-1.DAT, 750, group, 60, 120608.0, 7219
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2550
WEING3-1.DAT, 750, roulette, 20, 120608.0, 2558
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2972
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2661
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2656
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2461
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2871
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2696
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2749
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2905
WEING3-1.DAT, 750, roulette, 20, 120337.0, 2585
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2891
WEING3-1.DAT, 750, roulette, 20, 116563.0, 2675
WEING3-1.DAT, 750, roulette, 20, 120647.0, 2643
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2799
WEING3-1.DAT, 750, roulette, 20, 120278.0, 2803
WEING3-1.DAT, 750, roulette, 20, 121087.0, 2738
WEING3-1.DAT, 750, roulette, 20, 121087.0, 3137
WEING3-1.DAT, 750, roulette, 20, 121087.0, 3169
WEING3-1.DAT, 750, roulette, 20, 120597.0, 3484
WEING3-1.DAT, 750, roulette, 40, 121087.0, 5653
WEING3-1.DAT, 750, roulette, 40, 121087.0, 8026
WEING3-1.DAT, 750, roulette, 40, 120757.0, 7958
WEING3-1.DAT, 750, roulette, 40, 120757.0, 7750
WEING3-1.DAT, 750, roulette, 40, 121087.0, 5744
WEING3-1.DAT, 750, roulette, 40, 120597.0, 6051
WEING3-1.DAT, 750, roulette, 40, 120757.0, 6063
WEING3-1.DAT, 750, roulette, 40, 120757.0, 5323
WEING3-1.DAT, 750, roulette, 40, 116888.0, 5013
WEING3-1.DAT, 750, roulette, 40, 121087.0, 4746
WEING3-1.DAT, 750, roulette, 40, 120337.0, 5400
WEING3-1.DAT, 750, roulette, 40, 121087.0, 5024
WEING3-1.DAT, 750, roulette, 40, 120608.0, 5086
WEING3-1.DAT, 750, roulette, 40, 120757.0, 4869
WEING3-1.DAT, 750, roulette, 40, 121087.0, 5061
WEING3-1.DAT, 750, roulette, 40, 121087.0, 4843
WEING3-1.DAT, 750, roulette, 40, 121087.0, 6737
WEING3-1.DAT, 750, roulette, 40, 121087.0, 8281
WEING3-1.DAT, 750, roulette, 40, 121087.0, 8210
WEING3-1.DAT, 750, roulette, 40, 120757.0, 5215
WEING3-1.DAT, 750, roulette, 60, 120757.0, 8804
WEING3-1.DAT, 750, roulette, 60, 120647.0, 7564
WEING3-1.DAT, 750, roulette, 60, 121087.0, 7270
WEING3-1.DAT, 750, roulette, 60, 118202.0, 7481
WEING3-1.DAT, 750, roulette, 60, 120647.0, 10994
WEING3-1.DAT, 750, roulette, 60, 121087.0, 12302
WEING3-1.DAT, 750, roulette, 60, 121087.0, 13820
WEING3-1.DAT, 750, roulette, 60, 120757.0, 11854
WEING3-1.DAT, 750, roulette, 60, 121087.0, 11225
WEING3-1.DAT, 750, roulette, 60, 121087.0, 7465
WEING3-1.DAT, 750, roulette, 60, 120608.0, 7363
WEING3-1.DAT, 750, roulette, 60, 121087.0, 7909
WEING3-1.DAT, 750, roulette, 60, 121087.0, 7506
WEING3-1.DAT, 750, roulette, 60, 120608.0, 15665
WEING3-1.DAT, 750, roulette, 60, 121087.0, 9636
WEING3-1.DAT, 750, roulette, 60, 121087.0, 5952
WEING3-1.DAT, 750, roulette, 60, 120608.0, 6790
WEING3-1.DAT, 750, roulette, 60, 121087.0, 6762
WEING3-1.DAT, 750, roulette, 60, 120087.0, 6654
WEING3-1.DAT, 750, roulette, 60, 121087.0, 7744
WEING3-1.DAT, 1000, group, 20, 121087.0, 3091
WEING3-1.DAT, 1000, group, 20, 121087.0, 3495
WEING3-1.DAT, 1000, group, 20, 120647.0, 3126
WEING3-1.DAT, 1000, group, 20, 120608.0, 3520
WEING3-1.DAT, 1000, group, 20, 121087.0, 4076
WEING3-1.DAT, 1000, group, 20, 121087.0, 3283
WEING3-1.DAT, 1000, group, 20, 121087.0, 4156
WEING3-1.DAT, 1000, group, 20, 120757.0, 5330
WEING3-1.DAT, 1000, group, 20, 121087.0, 4786
WEING3-1.DAT, 1000, group, 20, 120337.0, 4050
WEING3-1.DAT, 1000, group, 20, 121087.0, 3250
WEING3-1.DAT, 1000, group, 20, 120608.0, 3542
WEING3-1.DAT, 1000, group, 20, 120757.0, 4715
WEING3-1.DAT, 1000, group, 20, 121087.0, 4254
WEING3-1.DAT, 1000, group, 20, 121087.0, 3819
WEING3-1.DAT, 1000, group, 20, 121087.0, 3326
WEING3-1.DAT, 1000, group, 20, 121087.0, 3840
WEING3-1.DAT, 1000, group, 20, 121087.0, 3530
WEING3-1.DAT, 1000, group, 20, 121087.0, 3538
WEING3-1.DAT, 1000, group, 20, 121087.0, 3285
WEING3-1.DAT, 1000, group, 40, 121087.0, 6141
WEING3-1.DAT, 1000, group, 40, 120757.0, 6038
WEING3-1.DAT, 1000, group, 40, 121087.0, 6429
WEING3-1.DAT, 1000, group, 40, 120757.0, 6735
WEING3-1.DAT, 1000, group, 40, 121087.0, 6048
WEING3-1.DAT, 1000, group, 40, 121087.0, 6072
WEING3-1.DAT, 1000, group, 40, 121087.0, 10349
WEING3-1.DAT, 1000, group, 40, 121087.0, 10568
WEING3-1.DAT, 1000, group, 40, 120647.0, 10094
WEING3-1.DAT, 1000, group, 40, 121087.0, 10714
WEING3-1.DAT, 1000, group, 40, 120608.0, 10164
WEING3-1.DAT, 1000, group, 40, 121087.0, 9200
WEING3-1.DAT, 1000, group, 40, 121087.0, 10557
WEING3-1.DAT, 1000, group, 40, 120608.0, 8961
WEING3-1.DAT, 1000, group, 40, 120608.0, 10497
WEING3-1.DAT, 1000, group, 40, 121087.0, 10132
WEING3-1.DAT, 1000, group, 40, 120647.0, 9696
WEING3-1.DAT, 1000, group, 40, 121087.0, 9823
WEING3-1.DAT, 1000, group, 40, 121087.0, 10518
WEING3-1.DAT, 1000, group, 40, 121087.0, 10912
WEING3-1.DAT, 1000, group, 60, 121087.0, 16037
WEING3-1.DAT, 1000, group, 60, 120608.0, 12296
WEING3-1.DAT, 1000, group, 60, 121087.0, 12701
WEING3-1.DAT, 1000, group, 60, 121087.0, 12639
WEING3-1.DAT, 1000, group, 60, 120337.0, 12391
WEING3-1.DAT, 1000, group, 60, 120278.0, 15005
WEING3-1.DAT, 1000, group, 60, 121087.0, 13401
WEING3-1.DAT, 1000, group, 60, 120118.0, 12573
WEING3-1.DAT, 1000, group, 60, 121087.0, 10546
WEING3-1.DAT, 1000, group, 60, 121087.0, 13210
WEING3-1.DAT, 1000, group, 60, 120608.0, 14286
WEING3-1.DAT, 1000, group, 60, 121087.0, 12297
WEING3-1.DAT, 1000, group, 60, 120757.0, 11400
WEING3-1.DAT, 1000, group, 60, 121087.0, 9007
WEING3-1.DAT, 1000, group, 60, 121087.0, 10498
WEING3-1.DAT, 1000, group, 60, 121087.0, 11514
WEING3-1.DAT, 1000, group, 60, 120757.0, 11317
WEING3-1.DAT, 1000, group, 60, 121087.0, 9222
WEING3-1.DAT, 1000, group, 60, 121087.0, 11274
WEING3-1.DAT, 1000, group, 60, 120757.0, 11273
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 4119
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 4696
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 4160
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 4747
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 4017
WEING3-1.DAT, 1000, roulette, 20, 120527.0, 3738
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 3938
WEING3-1.DAT, 1000, roulette, 20, 120757.0, 3601
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 3398
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 3657
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 3349
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 3389
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 3520
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 3463
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 3554
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 3410
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 3958
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 4142
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 4043
WEING3-1.DAT, 1000, roulette, 20, 121087.0, 4106
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 8051
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 7059
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 9032
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 7670
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 6091
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 6506
WEING3-1.DAT, 1000, roulette, 40, 120048.0, 6533
WEING3-1.DAT, 1000, roulette, 40, 120647.0, 7434
WEING3-1.DAT, 1000, roulette, 40, 120647.0, 8413
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 8764
WEING3-1.DAT, 1000, roulette, 40, 120597.0, 6550
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 6646
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 7236
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 9206
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 7689
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 10505
WEING3-1.DAT, 1000, roulette, 40, 120647.0, 10708
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 9294
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 5470
WEING3-1.DAT, 1000, roulette, 40, 121087.0, 6927
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 8868
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 7288
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 7655
WEING3-1.DAT, 1000, roulette, 60, 120608.0, 7578
WEING3-1.DAT, 1000, roulette, 60, 120757.0, 7523
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 7603
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 7762
WEING3-1.DAT, 1000, roulette, 60, 120527.0, 7718
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 7742
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 7797
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 9053
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 8872
WEING3-1.DAT, 1000, roulette, 60, 120608.0, 7325
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 7662
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 7534
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 7251
WEING3-1.DAT, 1000, roulette, 60, 120168.0, 7076
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 7619
WEING3-1.DAT, 1000, roulette, 60, 121087.0, 7711
WEING3-1.DAT, 1000, roulette, 60, 120757.0, 7586
WEING3-1.DAT, 1500, group, 20, 121087.0, 3852
WEING3-1.DAT, 1500, group, 20, 121087.0, 3847
WEING3-1.DAT, 1500, group, 20, 121087.0, 3757
WEING3-1.DAT, 1500, group, 20, 121087.0, 3744
WEING3-1.DAT, 1500, group, 20, 121087.0, 3884
WEING3-1.DAT, 1500, group, 20, 121087.0, 3761
WEING3-1.DAT, 1500, group, 20, 121087.0, 3819
WEING3-1.DAT, 1500, group, 20, 121087.0, 3814
WEING3-1.DAT, 1500, group, 20, 121087.0, 3816
WEING3-1.DAT, 1500, group, 20, 121087.0, 3842
WEING3-1.DAT, 1500, group, 20, 121087.0, 3838
WEING3-1.DAT, 1500, group, 20, 121087.0, 3766
WEING3-1.DAT, 1500, group, 20, 121087.0, 3789
WEING3-1.DAT, 1500, group, 20, 121087.0, 3992
WEING3-1.DAT, 1500, group, 20, 120757.0, 3918
WEING3-1.DAT, 1500, group, 20, 121087.0, 3865
WEING3-1.DAT, 1500, group, 20, 121087.0, 3754
WEING3-1.DAT, 1500, group, 20, 121087.0, 3905
WEING3-1.DAT, 1500, group, 20, 121087.0, 3825
WEING3-1.DAT, 1500, group, 20, 121087.0, 3829
WEING3-1.DAT, 1500, group, 40, 121087.0, 7192
WEING3-1.DAT, 1500, group, 40, 121087.0, 7906
WEING3-1.DAT, 1500, group, 40, 121087.0, 7395
WEING3-1.DAT, 1500, group, 40, 121087.0, 7347
WEING3-1.DAT, 1500, group, 40, 121087.0, 7269
WEING3-1.DAT, 1500, group, 40, 121087.0, 7309
WEING3-1.DAT, 1500, group, 40, 121087.0, 7338
WEING3-1.DAT, 1500, group, 40, 121087.0, 7176
WEING3-1.DAT, 1500, group, 40, 120757.0, 6876
WEING3-1.DAT, 1500, group, 40, 121087.0, 7143
WEING3-1.DAT, 1500, group, 40, 121087.0, 7033
WEING3-1.DAT, 1500, group, 40, 121087.0, 7277
WEING3-1.DAT, 1500, group, 40, 121087.0, 7409
WEING3-1.DAT, 1500, group, 40, 120757.0, 8066
WEING3-1.DAT, 1500, group, 40, 121087.0, 6998
WEING3-1.DAT, 1500, group, 40, 120757.0, 7009
WEING3-1.DAT, 1500, group, 40, 120757.0, 8261
WEING3-1.DAT, 1500, group, 40, 121087.0, 7701
WEING3-1.DAT, 1500, group, 40, 121087.0, 7674
WEING3-1.DAT, 1500, group, 40, 121087.0, 7283
WEING3-1.DAT, 1500, group, 60, 121087.0, 10991
WEING3-1.DAT, 1500, group, 60, 121087.0, 11115
WEING3-1.DAT, 1500, group, 60, 121087.0, 11951
WEING3-1.DAT, 1500, group, 60, 121087.0, 11578
WEING3-1.DAT, 1500, group, 60, 120757.0, 10978
WEING3-1.DAT, 1500, group, 60, 121087.0, 11283
WEING3-1.DAT, 1500, group, 60, 121087.0, 11099
WEING3-1.DAT, 1500, group, 60, 121087.0, 11335
WEING3-1.DAT, 1500, group, 60, 121087.0, 11314
WEING3-1.DAT, 1500, group, 60, 121087.0, 11641
WEING3-1.DAT, 1500, group, 60, 121087.0, 11814
WEING3-1.DAT, 1500, group, 60, 121087.0, 11479
WEING3-1.DAT, 1500, group, 60, 121087.0, 11362
WEING3-1.DAT, 1500, group, 60, 120757.0, 11696
WEING3-1.DAT, 1500, group, 60, 121087.0, 11326
WEING3-1.DAT, 1500, group, 60, 121087.0, 11484
WEING3-1.DAT, 1500, group, 60, 120757.0, 10833
WEING3-1.DAT, 1500, group, 60, 121087.0, 11195
WEING3-1.DAT, 1500, group, 60, 121087.0, 12267
WEING3-1.DAT, 1500, group, 60, 121087.0, 11080
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3768
WEING3-1.DAT, 1500, roulette, 20, 120757.0, 3861
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 4350
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 4119
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3741
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3719
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3962
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3746
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3766
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3970
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3739
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 4035
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 4291
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 4555
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3756
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3761
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3620
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3691
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3672
WEING3-1.DAT, 1500, roulette, 20, 121087.0, 3628
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7062
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7965
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7379
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7295
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7209
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7340
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7102
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7282
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7297
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7211
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7207
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7158
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7317
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 6841
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7859
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7692
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7474
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 7225
WEING3-1.DAT, 1500, roulette, 40, 120597.0, 7065
WEING3-1.DAT, 1500, roulette, 40, 121087.0, 6739
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 11045
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 10823
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 10839
WEING3-1.DAT, 1500, roulette, 60, 120757.0, 11054
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 11144
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 10940
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 10907
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 10919
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 10944
WEING3-1.DAT, 1500, roulette, 60, 120597.0, 11296
WEING3-1.DAT, 1500, roulette, 60, 120757.0, 10879
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 10932
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 11009
WEING3-1.DAT, 1500, roulette, 60, 120757.0, 10896
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 10913
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 10708
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 11042
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 11072
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 12269
WEING3-1.DAT, 1500, roulette, 60, 121087.0, 11790
WEING3-2.DAT, 100, group, 20, 95376.0, 486
WEING3-2.DAT, 100, group, 20, 98346.0, 501
WEING3-2.DAT, 100, group, 20, 98631.0, 529
WEING3-2.DAT, 100, group, 20, 98506.0, 502
WEING3-2.DAT, 100, group, 20, 98385.0, 505
WEING3-2.DAT, 100, group, 20, 94581.0, 487
WEING3-2.DAT, 100, group, 20, 98631.0, 504
WEING3-2.DAT, 100, group, 20, 94991.0, 499
